cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2009,03/30/2009 00:53,82000,ARSON-2ND DEGREE/SUCCESS,8627,HALLS FERRY RD,895813.4,1049746
2009,03/30/2009 12:10,83000,ARSON-KNOWINGLY BURNING/SUCCESS,155,HUMBOLDT AVE,901544.5,1045034
2009,04/02/2009 02:50,81000,ARSON-1ST DEGREE/SUCCESS,4229,W SACRAMENTO AVE,896232.3,1032840
2009,04/02/2009 09:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5816,TERRY AVE,884188.8,1035927
2009,04/02/2009 15:05,82000,ARSON-2ND DEGREE/SUCCESS,4109,MAFFITT AVE,896755.3,1029040
2009,04/02/2009 21:45,82000,ARSON-2ND DEGREE/SUCCESS,200,S TUCKER BLVD,906343.9,1016785
2009,04/04/2009 22:40,82000,ARSON-2ND DEGREE/SUCCESS,3921,OHIO,0,0
2009,04/05/2009 06:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4307,GRAVOIS AVE,888700.4,1002711
2009,04/05/2009 10:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4115,PECK ST,902115.3,1031062
2009,04/06/2009 21:30,82000,ARSON-2ND DEGREE/SUCCESS,6004,THEKLA AVE,890055.9,1045174
2009,04/07/2009 22:10,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5000,HARNEY AVE,894730.2,1040201
2009,04/10/2009 18:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5045,N KINGSHIGHWAY BLVD,893385.9,1039368
2009,04/11/2009 03:10,83000,ARSON-KNOWINGLY BURNING/SUCCESS,3708,KOSCIUSKO ST,901053.9,1002459
2009,04/11/2009 05:20,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5221,WREN AVE,891002.9,1043571
2009,04/12/2009 20:05,83000,ARSON-KNOWINGLY BURNING/SUCCESS,0,BRANCH ST / I 70 WES,907285.1,1027683
2009,04/13/2009 18:38,82000,ARSON-2ND DEGREE/SUCCESS,4290,W NATURAL BRIDGE AVE,896044.6,1032503
2009,04/15/2009 21:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5059,KENSINGTON AVE,887239.6,1027208
2009,04/17/2009 15:30,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1052,BITTNER ST,896192.2,1047289
2009,04/17/2009 19:35,82000,ARSON-2ND DEGREE/SUCCESS,0,1611 N 10TH ST / MUL,0,0
2009,04/23/2009 09:06,81000,ARSON-1ST DEGREE/SUCCESS,1727,LOCUST ST,904546.6,1019310
2009,04/26/2009 10:15,83000,ARSON-KNOWINGLY BURNING/SUCCESS,4060,FLAD AVE,891400.1,1011803
2009,04/28/2009 04:07,81100,ARSON-1ST DEGREE/ATTEMPT,5549,HEBERT ST,886898.5,1036920
2009,04/30/2009 14:30,81000,ARSON-1ST DEGREE/SUCCESS,3426,OSAGE ST,893835.4,1001637
2009,04/30/2009 22:00,82000,ARSON-2ND DEGREE/SUCCESS,2805,N FLORISSANT AVE,905764.4,1026020
2009,05/01/2009 16:00,83000,ARSON-KNOWINGLY BURNING/SUCCESS,5160,PAGE BLVD,886482.3,1029305
2009,05/02/2009 06:45,82000,ARSON-2ND DEGREE/SUCCESS,5139,ROBIN AVE,890564.4,1043664
2009,05/04/2009 12:04,81000,ARSON-1ST DEGREE/SUCCESS,4248,COTTAGE AVE,894865.7,1029224
2009,05/04/2009 14:57,81000,ARSON-1ST DEGREE/SUCCESS,2260,VANDEVENTER,0,0
