cs_year,date_occur,crime,description,ileads_address,ileads_street,x_coord,y_coord
2016,03/19/2016 02:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1200,ANN AVE,903145.8,1010005
2016,03/19/2016 02:13,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1204,WASHINGTON AVE,906667.9,1018950
2016,03/19/2016 12:30,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4518,BIRCHER BLVD,895931.1,1037297
2016,03/19/2016 13:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ELLIOTT AVE / GAMBLE ST,901861.8,1022529
2016,03/19/2016 14:11,10000,HOMICIDE,410,S EUCLID AVE,887946.9,1020729
2016,03/19/2016 14:35,43025,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,3852,LOUISIANA AVE,894353.3,1002423
2016,03/19/2016 14:45,10000,HOMICIDE,3904,LEXINGTON AVE,899004.3,1030096
2016,03/19/2016 15:42,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,2641,CHEROKEE ST,898195.2,1005150
2016,03/19/2016 15:55,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1004,BITTNER ST,896639.8,1047412
2016,03/19/2016 17:00,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5322,RIDGE AVE,885601.1,1030500
2016,03/19/2016 20:20,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,6326,LUCILLE AVE,888434.1,1046255
2016,03/19/2016 22:50,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,3929,MICHIGAN AVE,895081,1001873
2016,03/20/2016 02:18,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2000,N BROADWAY,909471.3,1024733
2016,03/20/2016 02:18,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2000,N BROADWAY,909471.3,1024733
2016,03/20/2016 09:41,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,5468,N KINGSHIGHWAY BLVD,895208.1,1040528
2016,03/20/2016 15:10,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,7801,BANDERO DR,886339.6,990237
2016,03/20/2016 16:30,44012,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",250,DE BALIVIERE AVE,881576.8,1024883
2016,03/20/2016 17:05,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3601,GRAVOIS AVE,893304.5,1004727
2016,03/20/2016 21:50,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3800,UNION BLVD,889724.6,1036458
2016,03/21/2016 06:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3841,MISSOURI AVE,898751,1001845
2016,03/21/2016 06:23,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3841,MISSOURI AVE,898751,1001845
2016,03/21/2016 07:00,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4400,GRAVOIS,0,0
2016,03/21/2016 07:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4400,GRAVOIS,0,0
2016,03/21/2016 19:50,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3456,ALBERTA ST,893591.1,1002007
2016,03/21/2016 21:00,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3010,WASHINGTON AVE,899561.6,1020746
2016,03/21/2016 23:03,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3428,DUNNICA AVE,893981.2,1002614
2016,03/21/2016 23:30,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3751,S JEFFERSON AVE,898162.7,1002525
2016,03/22/2016 00:10,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,2817,GAMBLE ST,901168.1,1022547
2016,03/22/2016 00:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3705,BAMBERGER AVE,891833.4,1003444
2016,03/22/2016 02:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3100,ROLLA PL,896617.3,1030557
2016,03/22/2016 02:00,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3100,ROLLA,0,0
2016,03/22/2016 02:00,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,3100,ROLLA,0,0
2016,03/22/2016 02:26,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4434,MARCUS AVE,895307.8,1037128
2016,03/22/2016 04:25,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4901,SOUTHWEST AVE,886440.5,1012113
2016,03/22/2016 05:30,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5475,CABANNE AVE,883631.8,1028675
2016,03/22/2016 12:19,10000,HOMICIDE,4443,LABADIE,0,0
2016,03/22/2016 12:39,21000,RAPE -- FORCIBLE,1900,OLIVE ST,0,0
2016,03/22/2016 13:30,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N GRAND BLVD / SULLIVAN AVE,900533,1028687
2016,03/22/2016 13:30,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,NA,NA,0,0
2016,03/22/2016 14:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4039,PLEASANT ST,902201.8,1030604
2016,03/22/2016 19:31,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3731,DR MARTIN LUTHER KING DR,897494.3,1025430
2016,03/22/2016 19:40,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4949,DR MARTIN LUTHER KING DR,888784.6,1030280
2016,03/22/2016 20:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,703,OFALLON ST,909288.7,1021030
2016,03/22/2016 20:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,703,OFALLON ST,909288.7,1021030
2016,03/22/2016 23:32,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,ARSENAL ST / I 55 SOUTHBOUND,901454.8,1006277
2016,03/23/2016 00:01,21000,RAPE -- FORCIBLE,4100,MINNESOTA AVE,0,0
2016,03/23/2016 02:45,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4231,N 20TH ST,904031.3,1031607
2016,03/23/2016 03:00,10000,HOMICIDE,4820,ANDERSON AVE,893974.7,1036813
2016,03/23/2016 07:19,10000,HOMICIDE,4129,ENRIGHT AVE,893951.9,1024292
2016,03/23/2016 07:19,10000,HOMICIDE,4129,ENRIGHT AVE,893951.9,1024292
2016,03/23/2016 08:20,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,8946,HALLS FERRY RD,894778.1,1051331
2016,03/23/2016 14:25,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3351,GRAVOIS AVE,894362.9,1005783
2016,03/23/2016 17:57,10000,HOMICIDE,4262,W EVANS AVE,893538.2,1027029
2016,03/23/2016 20:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4201,W NATURAL BRIDGE AVE,896334.5,1032447
2016,03/23/2016 21:15,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,LOUGHBOROUGH AVE / PENNSYLVANI,890832.3,990326.9
2016,03/23/2016 22:00,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5661,GREER AVE,885686.1,1036770
2016,03/23/2016 22:02,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2944,N EUCLID AVE,891132.4,1033378
2016,03/23/2016 22:02,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2944,N EUCLID AVE,891132.4,1033378
2016,03/23/2016 23:00,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4850,FARLIN AVE,892881.9,1035585
2016,03/23/2016 23:33,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,GREER AVE / WALTON PL,891352.4,1033319
2016,03/24/2016 02:50,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,1655,S JEFFERSON AVE,899820.8,1012917
2016,03/24/2016 06:20,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,7600,HALL ST,899461.2,1045874
2016,03/24/2016 07:00,21000,RAPE -- FORCIBLE,5400,GRAVOIS AVE,0,0
2016,03/24/2016 07:00,21000,RAPE -- FORCIBLE,5400,GRAVOIS AVE,0,0
2016,03/24/2016 09:49,43201,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,2914,N EUCLID AVE,890993.1,1033133
2016,03/24/2016 11:55,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1729,OFALLON ST,905421.5,1022269
2016,03/24/2016 14:23,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3512,CLARENCE AVE,895674.4,1031884
2016,03/24/2016 15:25,10000,HOMICIDE,4236,WEST PINE BLVD,891566.3,1021582
2016,03/24/2016 15:40,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5623,HILLER PL,890648.4,1046762
2016,03/24/2016 15:45,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4528,NEBRASKA AVE,895610.9,997764.3
2016,03/24/2016 17:32,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1551,S 7TH ST,905973.6,1011338
2016,03/24/2016 20:09,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4440,GREER AVE,894244.4,1031574
2016,03/25/2016 00:28,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4943,LEXINGTON AVE,891046.4,1034621
2016,03/25/2016 05:05,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2814,OSCEOLA ST,896426.6,998721.9
2016,03/25/2016 11:45,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4340,CHIPPEWA ST,887176.2,1003863
2016,03/25/2016 13:24,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,PALM ST / WARNE AVE,898549.1,1030756
2016,03/25/2016 14:02,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4317,BECK AVE,887736.1,1004509
2016,03/25/2016 14:15,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1391,HODIAMONT AVE,880856.8,1033748
2016,03/25/2016 15:00,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5030,LOTUS AVE,888609.4,1031645
2016,03/25/2016 16:00,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,5000,ODELL ST,0,0
2016,03/25/2016 16:30,21000,RAPE -- FORCIBLE,5000,MINNESOTA AVE,0,0
2016,03/25/2016 19:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4126,W GREEN LEA PL,898600.9,1033989
2016,03/25/2016 19:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4126,W GREEN LEA PL,898600.9,1033989
2016,03/25/2016 19:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4126,W GREEN LEA PL,898600.9,1033989
2016,03/25/2016 20:45,35112,ROBBERY-GAS STA/FIREARM USED/ATTEMPT,7000,MANCHESTER AVE,874686.6,1013295
2016,03/25/2016 21:25,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3420,IOWA AVE,897760.9,1004925
2016,03/25/2016 21:25,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3420,IOWA AVE,897760.9,1004925
2016,03/25/2016 22:38,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,8300,CHURCH RD,896457.9,1048472
2016,03/26/2016 06:29,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4422,MAFFITT AVE,894032.8,1030506
2016,03/26/2016 06:35,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,FARLIN AVE / N KINGSHIGHWAY BL,891712.9,1036405
2016,03/26/2016 10:20,43201,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,1447,HAMILTON AVE,881982,1033748
2016,03/26/2016 10:20,43201,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,1447,HAMILTON AVE,881982,1033748
2016,03/26/2016 13:30,10000,HOMICIDE,5864,TERRY AVE,883739.6,1036163
2016,03/26/2016 15:45,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3838,LEE AVE,900648.8,1032241
2016,03/26/2016 18:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3843,OREGON AVE,896466.3,1002180
2016,03/26/2016 18:00,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3843,OREGON AVE,896466.3,1002180
2016,03/26/2016 19:30,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",7600,HALL ST,899461.2,1045874
2016,03/26/2016 21:00,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3709,PENNSYLVANIA AVE,895968,1003278
2016,03/26/2016 21:00,44025,ASLT-AGGRV-HND/FST/FT-2ND-CHILD-DOMESTIC,3838,LOUISIANA AVE,894372.7,1002545
2016,03/26/2016 21:58,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5970,DELMAR BLVD,879261.1,1027216
2016,03/26/2016 22:00,21000,RAPE -- FORCIBLE,5300,NAGEL AVE,0,0
2016,03/26/2016 22:15,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,MICHIGAN AVE / OSAGE ST,895183.1,1001622
2016,03/26/2016 22:26,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5924,DRESSELL AVE,885332.7,1040028
2016,03/27/2016 04:25,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5402,PAGE BLVD,884585.3,1029900
2016,03/27/2016 04:30,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,781,N EUCLID AVE,888670.3,1026494
2016,03/27/2016 04:30,43022,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 2ND DEGREE,781,N EUCLID AVE,888670.3,1026494
2016,03/27/2016 09:50,41016,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1201,N LEONARD AVE,898774.8,1023655
2016,03/27/2016 12:14,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2813,OSCEOLA ST,896193.7,998784
2016,03/27/2016 12:45,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6100,LEONA ST,886661.6,996336.1
2016,03/27/2016 13:40,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3930,MICHIGAN AVE,895261.6,1001822
2016,03/27/2016 13:40,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3930,MICHIGAN AVE,895261.6,1001822
2016,03/27/2016 14:35,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1063,HORNSBY AVE,895773.3,1050843
2016,03/27/2016 16:45,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3950,ST FERDINAND AVE,896989.8,1027439
2016,03/27/2016 16:45,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3950,ST FERDINAND AVE,896989.8,1027439
2016,03/27/2016 19:30,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,4000,PLEASANT ST,0,0
2016,03/27/2016 20:36,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1625,VERONICA AVE,893254.9,1050758
2016,03/27/2016 22:00,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3832,PENNSYLVANIA AVE,896011.1,1002352
2016,03/27/2016 23:50,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2700,NATURAL BRIDGE AVE,902207.1,1029065
2016,03/27/2016 23:50,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2700,NATURAL BRIDGE AVE,902207.1,1029065
2016,03/28/2016 00:24,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,876,HODIAMONT AVE,878553.9,1028981
2016,03/28/2016 01:13,34111,ROBBERY-CONVEN STOR/FIREARM USED/SUCCESS,2607,GRAVOIS AVE,899242.4,1009280
2016,03/28/2016 01:50,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7301,S BROADWAY,890035.2,989096
2016,03/28/2016 08:10,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1625,CARROLL ST,903017.9,1012974
2016,03/28/2016 10:23,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,3916,N FLORISSANT AVE,904129.4,1030129
2016,03/28/2016 10:50,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3002,OHIO AVE,898506.2,1007575
2016,03/28/2016 11:00,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3750,S COMPTON AVE,895109.5,1003111
2016,03/28/2016 14:40,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,4246,N EUCLID AVE,893234.8,1037136
2016,03/28/2016 17:15,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,NORFOLK AVE / TOWER GROVE AVE,889775.5,1016581
2016,03/28/2016 17:15,41023,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,0,NORFOLK AVE / TOWER GROVE AVE,889775.5,1016581
2016,03/28/2016 17:15,41023,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,0,NORFOLK AVE / TOWER GROVE AVE,889775.5,1016581
2016,03/28/2016 17:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,920,S GRAND BLVD,895552.6,1016968
2016,03/28/2016 18:00,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,5603,THEODOSIA AVE,884413.4,1033311
2016,03/28/2016 19:00,36421,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,4250,S BROADWAY,897347.1,999530.2
2016,03/28/2016 20:15,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,275,UNION BLVD,884536.7,1024563
2016,03/28/2016 22:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5447,GILMORE AVE,891515.2,1044794
2016,03/28/2016 22:33,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4822,PAGE BLVD,889544.1,1028764
2016,03/28/2016 22:33,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4822,PAGE BLVD,889544.1,1028764
2016,03/28/2016 22:33,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4822,PAGE BLVD,889544.1,1028764
2016,03/28/2016 22:33,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4822,PAGE BLVD,889544.1,1028764
2016,03/28/2016 23:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,882,RIVERVIEW BLVD,896930.3,1052872
2016,03/28/2016 23:10,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3411,WINNEBAGO ST,894307.9,1003757
2016,03/29/2016 01:05,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3980,HUMPHREY ST,890803.7,1007130
2016,03/29/2016 01:40,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,2910,CALIFORNIA AVE,897914,1007991
2016,03/29/2016 13:35,10000,HOMICIDE,341,CHRISTIAN AVE,897771.3,1047035
2016,03/29/2016 15:50,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5858,DR MARTIN LUTHER KING DR,882666.4,1033991
2016,03/29/2016 18:35,42012,AGG.ASSAULT-KNIFE/CITIZEN ADULT 2ND DEGREE,4066,LABADIE AVE,897126.2,1029557
2016,03/29/2016 21:20,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2848,FRANKLIN AVE,901112.3,1021610
2016,03/29/2016 21:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4329,GIBSON AVE,890087.5,1017840
2016,03/29/2016 22:00,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,5124,ST LOUIS AVE,889152.5,1033824
2016,03/30/2016 04:45,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N 18TH ST / CASS AVE,905735.7,1022935
2016,03/30/2016 14:00,10000,HOMICIDE,5705,MIMIKA AVE,890319.4,1047315
2016,03/30/2016 14:44,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1551,S GRAND BLVD,894681.4,1014458
2016,03/30/2016 18:20,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5798,PERSHING AVE,880209.4,1025102
2016,03/30/2016 19:30,41024,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,1627,BURD AVE,884708.9,1032851
2016,03/30/2016 19:30,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1627,BURD AVE,884708.9,1032851
2016,03/30/2016 19:30,41014,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1627,BURD AVE,884708.9,1032851
2016,03/30/2016 20:28,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4200,WEST PINE BLVD,891905.7,1021495
2016,03/30/2016 21:30,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1630,CLARA AVE,884363.6,1033087
2016,03/30/2016 21:32,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3923,CHIPPEWA ST,890901.7,1003595
2016,03/30/2016 23:07,10000,HOMICIDE,3617,WINNEBAGO ST,893111.6,1003957
2016,03/31/2016 00:01,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1325,HAMPTON AVE,880741.4,1016842
2016,03/31/2016 01:17,31312,ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT,908,LAFAYETTE AVE,905007.2,1011313
2016,03/31/2016 01:20,31112,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2107,MADISON ST,904187.8,1024492
2016,03/31/2016 02:35,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3459,CHIPPEWA ST,893971.9,1003145
2016,03/31/2016 03:00,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4706,S COMPTON AVE,894133.6,996905.8
2016,03/31/2016 03:00,32112,ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT,4611,VARRELMANN AVE,887890.5,1001277
2016,03/31/2016 04:40,34211,ROBBERY-CONVEN STOR/KNIFE USED/SUCCESS,3925,LINDELL BLVD,894199,1021580
2016,03/31/2016 05:10,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1630,N 13TH ST,907756,1022977
2016,03/31/2016 11:30,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,2726,MIAMI ST,897423.3,1003747
2016,03/31/2016 11:38,42203,AGG.ASSAULT-KNIFE/POLICE OFFICER 3RD DEGREE,4970,MCPHERSON,0,0
2016,03/31/2016 15:05,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3145,CHIPPEWA ST,895260.4,1002983
2016,03/31/2016 19:50,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,8776,N BROADWAY,897781.4,1052312
2016,03/31/2016 19:56,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,920,N GRAND BLVD,897573.6,1022702
2016,03/31/2016 21:11,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4200,E SACRAMENTO AVE,897335.3,1032140
2016,03/31/2016 21:20,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1484,MARCUS AVE,890603.7,1029339
2016,03/31/2016 23:00,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4551,NATURAL BRIDGE AVE,894207.3,1033622
2016,04/01/2016 00:30,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3022,TEXAS AVE,898788.2,1007299
2016,04/01/2016 01:30,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5824,SELBER CT,884807.3,1037849
2016,04/01/2016 07:00,32311,ROBBERY-RESIDENCE /OTHR WEPN USED/SUCCESS,119,EICHELBERGER ST,894353.4,994683
2016,4/1/2016 8:00,21000,RAPE -- FORCIBLE                                  ,4900,NATURAL BRIDGE AVE  ,0,0
2016,04/01/2016 15:55,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2519,BILLUPS AVE,894540.6,1029590
2016,04/01/2016 15:55,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2519,BILLUPS AVE,894540.6,1029590
2016,04/01/2016 15:55,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,2519,BILLUPS AVE,894540.6,1029590
2016,04/01/2016 16:40,44022,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 2ND DEGRE",0,OHIO AVE / PARK AVE,899535.1,1014290
2016,04/01/2016 17:35,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3700,LACLEDE AVE,895201.2,1020147
2016,04/01/2016 17:36,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1200,S TUCKER BLVD,0,0
2016,04/01/2016 17:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4118,PLEASANT ST,902551.1,1030869
2016,04/01/2016 17:40,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4118,PLEASANT ST,902551.1,1030869
2016,04/01/2016 18:30,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3454,ALBERTA ST,893628.5,1002002
2016,04/01/2016 23:00,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4720,S BROADWAY,895912.1,996407
2016,04/01/2016 23:30,44012,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",200,S TUCKER BLVD,906343.9,1016785
